universe,isin,symbol,company,entry_date,exit_date,entry_approx,still_member
midsmallcap400,,RATNAMANI,,2016-04-01,2016-10-24,True,False
midsmallcap400,,RATNAMANI,,2017-05-26,2017-10-30,False,False
midsmallcap400,,RATNAMANI,,2019-12-26,2025-04-11,False,False
midsmallcap400,,RAYMOND,,2016-04-01,2021-10-29,True,False
midsmallcap400,,RAYMOND,,2022-12-30,2025-12-31,False,False
midsmallcap400,,RAYMONDLSL,,2025-04-11,2025-12-31,False,False
midsmallcap400,INE976G01028,RBLBANK,RBL Bank Ltd.,2017-03-31,,False,True
midsmallcap400,,RCF,,2016-04-01,2026-05-12,True,False
midsmallcap400,,RCOM,,2016-10-24,2019-12-26,False,False
midsmallcap400,,RECLTD,,2016-10-24,2017-05-26,False,False
midsmallcap400,,RECLTD,,2018-12-28,2024-10-10,False,False
midsmallcap400,INE891D01026,REDINGTON,Redington Ltd.,2016-04-01,,True,True
midsmallcap400,,RELAXO,,2016-04-01,2017-10-30,True,False
midsmallcap400,,RELAXO,,2017-11-20,2024-10-10,False,False
midsmallcap400,,RELCAPITAL,,2016-04-01,2017-10-30,True,False
midsmallcap400,,RELCAPITAL,,2018-04-02,2020-09-14,False,False
midsmallcap400,,RELIGARE,,2016-10-24,2018-12-28,False,False
midsmallcap400,,RELINFRA,,2016-04-01,2020-09-14,True,False
midsmallcap400,,RELINFRA,,2025-09-30,2026-05-12,False,False
midsmallcap400,,RENUKA,,2022-04-07,2025-12-31,False,False
midsmallcap400,,REPCOHOME,,2016-04-01,2020-11-02,True,False
midsmallcap400,,RESPONIND,,2019-12-27,2020-09-14,False,False
midsmallcap400,,RESPONIND,,2021-04-29,2021-10-29,False,False
midsmallcap400,,RHFL,,2018-06-29,2019-12-26,False,False
midsmallcap400,INE743M01012,RHIM,RHI MAGNESITA INDIA LTD.,2019-12-26,,False,True
midsmallcap400,,RIIL,,2016-04-01,2017-10-30,True,False
midsmallcap400,INE320J01015,RITES,RITES Ltd.,2019-01-28,,False,True
midsmallcap400,INE399G01023,RKFORGE,Ramkrishna Forgings Ltd.,2016-04-01,2019-12-26,True,False
midsmallcap400,INE399G01023,RKFORGE,Ramkrishna Forgings Ltd.,2024-10-10,,False,True
midsmallcap400,,RNAVAL,,2016-04-01,2019-04-15,True,False
midsmallcap400,,ROLEXRINGS,,2016-04-01,2025-04-11,True,False
midsmallcap400,,ROLTA,,2016-04-01,2017-10-30,True,False
midsmallcap400,,ROSSARI,,2021-04-29,2024-10-10,False,False
midsmallcap400,,ROUTE,,2021-04-29,2025-12-31,False,False
midsmallcap400,INE614G01033,RPOWER,Reliance Power Ltd.,2016-04-01,2020-09-14,True,False
midsmallcap400,INE614G01033,RPOWER,Reliance Power Ltd.,2025-04-11,,False,True
midsmallcap400,INE777K01022,RRKABEL,R R Kabel Ltd.,2024-10-10,,False,True
midsmallcap400,,RTNINDIA,,2022-04-07,2025-12-31,False,False
midsmallcap400,,RTNPOWER,,2016-04-01,2018-12-28,True,False
midsmallcap400,,RUCHISOYA,,2016-04-01,2017-10-30,True,False
midsmallcap400,,RUPA,,2017-10-30,2019-12-26,False,False
midsmallcap400,INE415G01027,RVNL,Rail Vikas Nigam Ltd.,2025-04-11,,False,True
midsmallcap400,,SADBHIN,,2016-04-01,2016-10-24,True,False
midsmallcap400,,SADBHIN,,2018-06-29,2019-04-15,False,False
midsmallcap400,INE0W2G01015,SAGILITY,Sagility Ltd.,2025-04-11,,False,True
midsmallcap400,INE114A01011,SAIL,Steel Authority of India Ltd.,2019-12-26,2021-10-29,False,False
midsmallcap400,INE114A01011,SAIL,Steel Authority of India Ltd.,2022-12-30,,False,True
midsmallcap400,INE570L01029,SAILIFE,Sai Life Sciences Ltd.,2025-04-11,,False,True
midsmallcap400,INE148I01020,SAMMAANCAP,Sammaan Capital Ltd.,2020-09-14,,False,True
midsmallcap400,,SANDUMA,,2016-04-01,2025-04-11,True,False
midsmallcap400,,SANGHIIND,,2016-04-01,2025-04-11,True,False
midsmallcap400,,SANGHVIMOV,,2016-04-01,2025-04-11,True,False
midsmallcap400,INE806T01020,SAPPHIRE,Sapphire Foods India Ltd.,2022-04-07,,False,True
midsmallcap400,INE385C01021,SARDAEN,Sarda Energy and Minerals Ltd.,2016-04-01,,True,True
midsmallcap400,INE979A01025,SAREGAMA,Saregama India Ltd,2022-04-07,,False,True
midsmallcap400,,SBBJ,,2016-04-01,2017-05-26,True,False
midsmallcap400,INE423Y01016,SBFC,SBFC Finance Ltd.,2024-10-10,,False,True
midsmallcap400,INE018E01016,SBICARD,SBI Cards and Payment Services Ltd.,2016-04-01,,True,True
midsmallcap400,,SBT,,2016-10-24,2017-05-26,False,False
midsmallcap400,INE513A01022,SCHAEFFLER,Schaeffler India Ltd.,2016-04-01,,True,True
midsmallcap400,INE839M01018,SCHNEIDER,Schneider Electric Infrastructure Ltd.,2016-04-01,2018-06-29,True,False
midsmallcap400,INE839M01018,SCHNEIDER,Schneider Electric Infrastructure Ltd.,2020-09-14,2022-04-07,False,False
midsmallcap400,INE839M01018,SCHNEIDER,Schneider Electric Infrastructure Ltd.,2024-10-10,,False,True
midsmallcap400,INE109A01011,SCI,Shipping Corporation of India Ltd.,2016-04-01,2019-12-26,True,False
midsmallcap400,INE109A01011,SCI,Shipping Corporation of India Ltd.,2020-09-14,,False,True
midsmallcap400,,SECURKLOUD,,2016-04-01,2019-04-15,True,False
midsmallcap400,,SFCL,,2016-10-24,2017-03-31,False,False
midsmallcap400,,SFL,,2017-09-29,2018-12-28,False,False
midsmallcap400,,SFL,,2019-01-28,2024-10-10,False,False
midsmallcap400,,SHANKARA,,2018-06-29,2019-12-26,False,False
midsmallcap400,,SHARDACROP,,2016-04-01,2018-06-29,True,False
midsmallcap400,,SHARDACROP,,2019-04-15,2019-12-26,False,False
midsmallcap400,,SHARDACROP,,2021-04-29,2022-04-07,False,False
midsmallcap400,,SHARDACROP,,2022-12-30,2024-10-10,False,False
midsmallcap400,,SHARDAMOTR,,2016-04-01,2025-04-11,True,False
midsmallcap400,,SHILPAMED,,2016-04-01,2018-06-29,True,False
midsmallcap400,,SHILPAMED,,2020-06-26,2023-04-28,False,False
midsmallcap400,,SHILPI,,2017-05-26,2017-11-20,False,False
midsmallcap400,,SHK,,2016-09-30,2020-09-14,False,False
midsmallcap400,,SHOPERSTOP,,2016-04-01,2017-05-26,True,False
midsmallcap400,,SHOPERSTOP,,2017-10-30,2021-10-29,False,False
midsmallcap400,,SHOPERSTOP,,2022-12-30,2024-10-10,False,False
midsmallcap400,,SHRIRAMCIT,,2016-04-01,2022-09-30,True,False
midsmallcap400,INE810G01011,SHYAMMETL,Shyam Metalics and Energy Ltd.,2022-04-07,,False,True
midsmallcap400,INE903U01023,SIGNATURE,Signatureglobal (India) Ltd.,2024-10-10,,False,True
midsmallcap400,,SIMPLEXINF,,2016-04-01,2017-05-26,True,False
midsmallcap400,,SINDHUTRAD,,2016-04-01,2025-04-11,True,False
midsmallcap400,,SINTEX,,2016-04-01,2017-05-26,True,False
midsmallcap400,,SIS,,2018-06-29,2023-04-28,False,False
midsmallcap400,,SITINET,,2016-04-01,2017-05-26,True,False
midsmallcap400,INE002L01015,SJVN,SJVN Ltd.,2016-04-01,,True,True
midsmallcap400,,SKFINDIA,,2016-04-01,2026-03-30,True,False
midsmallcap400,,SMLMAH,,2016-04-01,2018-12-28,True,False
midsmallcap400,,SNOWMAN,,2016-04-01,2018-06-29,True,False
midsmallcap400,INE671H01015,SOBHA,Sobha Ltd.,2016-04-01,,True,True
midsmallcap400,,SOLARA,,2016-04-01,2022-12-30,True,False
midsmallcap400,,SOLARINDS,,2016-04-01,2025-12-31,True,False
midsmallcap400,,SOMANYCERA,,2016-04-01,2018-06-29,True,False
midsmallcap400,INE073K01018,SONACOMS,Sona BLW Precision Forgings Ltd.,2025-04-11,,False,True
midsmallcap400,INE269A01021,SONATSOFTW,Sonata Software Ltd.,2016-04-01,,True,True
midsmallcap400,,SOUTHBANK,,2016-04-01,2021-04-29,True,False
midsmallcap400,,SPANDANA,,2020-01-16,2020-11-02,False,False
midsmallcap400,,SPANDANA,,2021-04-29,2022-04-07,False,False
midsmallcap400,,SPICEJET,,2020-01-16,2022-12-30,False,False
midsmallcap400,INE663A01033,SPLPETRO,Supreme Petrochem Ltd.,2016-04-01,2025-04-11,True,False
midsmallcap400,INE663A01033,SPLPETRO,Supreme Petrochem Ltd.,2026-05-12,,False,True
midsmallcap400,,SPTL,,2018-06-29,2019-12-26,False,False
midsmallcap400,,SREINFRA,,2016-04-01,2019-12-26,True,False
midsmallcap400,INE647A01010,SRF,SRF Ltd.,2016-04-01,,True,True
midsmallcap400,,SSWL,,2016-04-01,2025-04-11,True,False
midsmallcap400,,STAR,,2016-04-01,2018-04-02,True,False
midsmallcap400,,STAR,,2018-12-28,2022-12-30,False,False
midsmallcap400,,STARCEMENT,,2018-02-05,2022-04-07,False,False
midsmallcap400,INE575P01011,STARHEALTH,Star Health and Allied Insurance Company Ltd.,2022-04-07,,False,True
midsmallcap400,,STCINDIA,,2016-04-01,2017-10-30,True,False
midsmallcap400,,STYRENIX,,2016-04-01,2016-10-24,True,False
midsmallcap400,,SUDARCOLOR,,2016-04-01,2016-10-24,True,False
midsmallcap400,,SUDARSCHEM,,2017-05-26,2023-04-28,False,False
midsmallcap400,INE258G01013,SUMICHEM,Sumitomo Chemical India Ltd.,2020-09-14,,False,True
midsmallcap400,INE660A01013,SUNDARMFIN,Sundaram Finance Ltd.,2016-04-01,2017-11-20,True,False
midsmallcap400,INE660A01013,SUNDARMFIN,Sundaram Finance Ltd.,2018-12-28,,False,True
midsmallcap400,,SUNDRMFAST,,2016-04-01,2025-04-11,True,False
midsmallcap400,,SUNDRMFAST,,2025-09-23,2026-05-12,False,False
midsmallcap400,INE424H01027,SUNTV,Sun TV Network Ltd.,2016-04-01,2017-06-23,True,False
midsmallcap400,INE424H01027,SUNTV,Sun TV Network Ltd.,2019-04-15,,False,True
midsmallcap400,,SUPPETRO,,2017-10-30,2022-04-12,False,False
midsmallcap400,,SUPRAJIT,,2016-10-24,2017-05-26,False,False
midsmallcap400,,SUPRAJIT,,2017-10-30,2018-06-29,False,False
midsmallcap400,,SUPRAJIT,,2019-04-15,2024-10-10,False,False
midsmallcap400,INE195A01028,SUPREMEIND,Supreme Industries Ltd.,2025-04-11,,False,True
midsmallcap400,,SUVEN,,2016-04-01,2020-03-19,True,False
midsmallcap400,INE040H01021,SUZLON,Suzlon Energy Ltd.,2016-04-01,,True,True
midsmallcap400,INE665A01038,SWANCORP,Swan Corp Ltd.,2016-04-01,2021-10-29,True,False
midsmallcap400,INE665A01038,SWANCORP,Swan Corp Ltd.,2022-12-30,,False,True
midsmallcap400,,SWARAJENG,,2020-11-02,2021-04-29,False,False
midsmallcap400,INE00H001014,SWIGGY,Swiggy Ltd.,2025-12-31,,False,True
midsmallcap400,,SWSOLAR,,2020-06-26,2025-12-31,False,False
midsmallcap400,,SYMPHONY,,2016-04-01,2024-10-10,True,False
midsmallcap400,,SYNDIBANK,,2016-04-01,2020-01-16,True,False
midsmallcap400,INE398R01022,SYNGENE,Syngene International Ltd.,2016-04-01,,True,True
midsmallcap400,INE0DYJ01015,SYRMA,Syrma SGS Technology Ltd.,2016-04-01,,True,True
midsmallcap400,,TANLA,,2021-04-29,2025-12-31,False,False
midsmallcap400,INE763I01026,TARIL,Transformers And Rectifiers (India) Ltd.,2025-04-11,,False,True
midsmallcap400,,TASTYBITE,,2020-01-16,2022-04-07,False,False
midsmallcap400,INE092A01019,TATACHEM,Tata Chemicals Ltd.,2016-04-01,,True,True
midsmallcap400,,TATACOFFEE,,2016-04-01,2019-12-26,True,False
midsmallcap400,,TATACOFFEE,,2020-11-02,2023-04-28,False,False
midsmallcap400,INE151A01013,TATACOMM,Tata Communications Ltd.,2016-04-01,2018-08-08,True,False
midsmallcap400,INE151A01013,TATACOMM,Tata Communications Ltd.,2020-09-14,,False,True
midsmallcap400,INE670A01012,TATAELXSI,Tata Elxsi Ltd.,2016-04-01,,True,True
midsmallcap400,INE672A01026,TATAINVEST,Tata Investment Corporation Ltd.,2017-05-26,2021-10-29,False,False
midsmallcap400,INE672A01026,TATAINVEST,Tata Investment Corporation Ltd.,2022-04-07,,False,True
midsmallcap400,,TATAPOWER,,2018-06-29,2022-09-30,False,False
midsmallcap400,,TATASTEEL,,2016-04-01,2025-04-11,True,False
midsmallcap400,,TATASTLBSL,,2016-04-01,2018-12-28,True,False
midsmallcap400,,TATASTLBSL,,2020-03-19,2021-09-30,False,False
midsmallcap400,,TATASTLLP,,2016-04-01,2019-04-15,True,False
midsmallcap400,,TATASTLLP,,2021-10-29,2022-12-30,False,False
midsmallcap400,INE142M01025,TATATECH,Tata Technologies Ltd.,2024-10-10,,False,True
midsmallcap400,INE673O01025,TBOTEK,TBO Tek Ltd.,2016-04-01,,True,True
midsmallcap400,,TBZ,,2016-04-01,2016-10-24,True,False
midsmallcap400,,TCI,,2016-04-01,2016-09-30,True,False
midsmallcap400,,TCIEXP,,2019-12-26,2025-04-11,False,False
midsmallcap400,,TEAMLEASE,,2018-12-28,2024-10-10,False,False
midsmallcap400,,TECHNO,,2016-04-01,2018-09-28,True,False
midsmallcap400,INE285K01026,TECHNOE,Techno Electric & Engineering Company Ltd.,2019-12-26,,False,True
midsmallcap400,INE011K01018,TEGA,Tega Industries Ltd.,2026-05-12,,False,True
midsmallcap400,INE010J01012,TEJASNET,Tejas Networks Ltd.,2022-12-30,,False,True
midsmallcap400,INE19RI01016,TENNIND,Tenneco Clean Air India Ltd.,2026-05-12,,False,True
midsmallcap400,,TEXRAIL,,2016-04-01,2019-04-15,True,False
midsmallcap400,INE0AQ201015,THELEELA,Leela Palaces Hotels & Resorts Ltd.,2025-12-31,,False,True
midsmallcap400,INE152A01029,THERMAX,Thermax Ltd.,2016-04-01,,True,True
midsmallcap400,,THOMASCOOK,,2016-04-01,2019-12-26,True,False
midsmallcap400,,THYROCARE,,2017-05-26,2023-04-28,False,False
midsmallcap400,INE974X01010,TIINDIA,Tube Investments of India Ltd.,2025-04-11,,False,True
midsmallcap400,INE325A01013,TIMKEN,Timken India Ltd.,2016-04-01,,True,True
midsmallcap400,,TIRUMALCHM,,2016-04-01,2025-04-11,True,False
midsmallcap400,INE615H01020,TITAGARH,Titagarh Rail Systems Ltd.,2024-10-10,,False,True
midsmallcap400,,TNPL,,2016-04-01,2019-12-26,True,False
midsmallcap400,,TORNTPHARM,,2018-06-29,2020-09-14,False,False
midsmallcap400,INE813H01021,TORNTPOWER,Torrent Power Ltd.,2025-04-11,,False,True
midsmallcap400,INE103V01028,TRAVELFOOD,Travel Food Services Ltd.,2026-05-12,,False,True
midsmallcap400,,TREEHOUSE,,2016-04-01,2016-10-24,True,False
midsmallcap400,INE064C01022,TRIDENT,Trident Ltd.,2016-04-01,,True,True
midsmallcap400,INE152M01016,TRITURBINE,Triveni Turbine Ltd.,2016-04-01,2017-10-30,True,False
midsmallcap400,INE152M01016,TRITURBINE,Triveni Turbine Ltd.,2019-04-15,2019-12-26,False,False
midsmallcap400,INE152M01016,TRITURBINE,Triveni Turbine Ltd.,2020-01-16,2020-09-14,False,False
midsmallcap400,INE152M01016,TRITURBINE,Triveni Turbine Ltd.,2021-04-29,,False,True
midsmallcap400,,TRIVENI,,2022-08-08,2026-05-12,False,False
midsmallcap400,,TTKPRESTIG,,2016-04-01,2024-10-10,True,False
midsmallcap400,INE517B01013,TTML,Tata Teleservices (Maharashtra) Ltd.,2016-04-01,2016-10-24,True,False
midsmallcap400,INE517B01013,TTML,Tata Teleservices (Maharashtra) Ltd.,2021-10-29,,False,True
midsmallcap400,,TUBEINVEST,,2016-04-01,2017-06-23,True,False
midsmallcap400,,TV18BRDCST,,2016-04-01,2025-03-21,True,False
midsmallcap400,,TVSHLTD,,2019-06-28,2020-09-14,False,False
midsmallcap400,,TVSHLTD,,2021-04-29,2021-10-29,False,False
midsmallcap400,,TVSSRICHAK,,2016-04-01,2019-04-15,True,False
midsmallcap400,,TVTODAY,,2016-09-30,2021-04-29,False,False
midsmallcap400,INE686F01025,UBL,United Breweries Ltd.,2017-10-30,2019-04-15,False,False
midsmallcap400,INE686F01025,UBL,United Breweries Ltd.,2021-10-29,,False,True
midsmallcap400,INE691A01018,UCOBANK,UCO Bank,2016-04-01,2022-12-30,True,False
midsmallcap400,INE691A01018,UCOBANK,UCO Bank,2023-02-17,,False,True
midsmallcap400,,UJJIVAN,,2017-03-31,2022-04-07,False,False
midsmallcap400,,UJJIVANSFB,,2020-09-14,2022-04-07,False,False
midsmallcap400,,UNICHEMLAB,,2016-04-01,2019-04-15,True,False
midsmallcap400,,UNIONBANK,,2025-04-11,2026-05-12,False,False
midsmallcap400,,UNITECH,,2016-04-01,2018-12-28,True,False
midsmallcap400,,UNITEDBNK,,2017-10-30,2018-06-29,False,False
midsmallcap400,INE405E01023,UNOMINDA,UNO Minda Ltd.,2017-05-26,,False,True
midsmallcap400,INE628A01036,UPL,UPL Ltd.,2024-10-10,,False,True
midsmallcap400,INE0CAZ01013,URBANCO,Urban Company Ltd.,2026-05-12,,False,True
midsmallcap400,INE228A01035,USHAMART,Usha Martin Ltd.,2016-04-01,,True,True
midsmallcap400,INE094J01016,UTIAMC,UTI Asset Management Company Ltd.,2021-04-29,,False,True
midsmallcap400,,UTKARSHBNK,,2016-04-01,2025-04-11,True,False
midsmallcap400,,VAIBHAVGBL,,2016-04-01,2016-10-24,True,False
midsmallcap400,,VAKRANGEE,,2016-04-01,2022-12-30,True,False
midsmallcap400,,VALIANTORG,,2021-04-29,2022-04-07,False,False
midsmallcap400,,VBL,,2017-06-23,2023-04-28,False,False
midsmallcap400,,VEEDOL,,2016-04-01,2025-04-11,True,False
midsmallcap400,,VENKEYS,,2018-12-28,2025-04-11,False,False
midsmallcap400,,VENTIVE,,2025-12-31,2026-05-12,False,False
midsmallcap400,,VESUVIUS,,2017-10-30,2018-06-29,False,False
midsmallcap400,,VGUARD,,2016-04-01,2026-05-12,True,False
midsmallcap400,,VIDEOIND,,2016-04-01,2018-06-29,True,False
midsmallcap400,INE043W01024,VIJAYA,Vijaya Diagnostic Centre Ltd.,2022-04-07,,False,True
midsmallcap400,,VIJAYABANK,,2016-04-01,2019-03-29,True,False
midsmallcap400,,VINATIORGA,,2016-04-01,2025-04-11,True,False
midsmallcap400,,VIYASH,,2016-10-24,2017-05-26,False,False
midsmallcap400,,VIYASH,,2020-09-14,2022-12-30,False,False
midsmallcap400,,VMART,,2018-12-28,2024-10-10,False,False
midsmallcap400,INE01EA01019,VMM,Vishal Mega Mart Ltd.,2025-04-11,,False,True
midsmallcap400,INE226A01021,VOLTAS,Voltas Ltd.,2016-04-01,,True,True
midsmallcap400,,VRLLOG,,2016-04-01,2021-04-29,True,False
midsmallcap400,,VSTIND,,2016-04-01,2017-10-30,True,False
midsmallcap400,,VSTIND,,2019-04-15,2021-10-29,False,False
midsmallcap400,INE825A01020,VTL,Vardhman Textiles Ltd.,2016-04-01,,True,True
midsmallcap400,INE377N01017,WAAREEENER,Waaree Energies Ltd.,2025-04-11,,False,True
midsmallcap400,,WABAG,,2016-04-01,2020-09-14,True,False
midsmallcap400,INE191B01025,WELCORP,Welspun Corp Ltd.,2025-04-11,,False,True
midsmallcap400,INE192B01031,WELSPUNLIV,Welspun Living Ltd.,2016-04-01,,True,True
midsmallcap400,,WESTLIFE,,2020-01-16,2025-12-31,False,False
midsmallcap400,INE716A01013,WHIRLPOOL,Whirlpool of India Ltd.,2016-04-01,,True,True
midsmallcap400,INE049B01025,WOCKPHARMA,Wockhardt Ltd.,2016-04-01,,True,True
midsmallcap400,,WONDERLA,,2016-04-01,2017-10-30,True,False
midsmallcap400,,WSTCSTPAPR,,2016-04-01,2025-04-11,True,False
midsmallcap400,INE528G01035,YESBANK,Yes Bank Ltd.,2016-04-01,2021-04-29,True,False
midsmallcap400,INE528G01035,YESBANK,Yes Bank Ltd.,2025-04-11,,False,True
midsmallcap400,INE256A01028,ZEEL,Zee Entertainment Enterprises Ltd.,2016-04-01,,True,True
midsmallcap400,,ZEELEARN,,2016-04-01,2018-12-28,True,False
midsmallcap400,INE520A01027,ZENSARTECH,Zensar Technolgies Ltd.,2016-04-01,2018-06-29,True,False
midsmallcap400,INE520A01027,ZENSARTECH,Zensar Technolgies Ltd.,2018-12-28,,False,True
midsmallcap400,INE251B01027,ZENTEC,Zen Technologies Ltd.,2016-04-01,,True,True
midsmallcap400,INE342J01019,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,2016-04-01,,True,True
midsmallcap400,INE768C01028,ZYDUSWELL,Zydus Wellness Ltd.,2016-04-01,2017-10-30,True,False
midsmallcap400,INE768C01028,ZYDUSWELL,Zydus Wellness Ltd.,2018-12-28,2024-10-10,False,False
midsmallcap400,INE768C01028,ZYDUSWELL,Zydus Wellness Ltd.,2026-05-12,,False,True
